date,lat,lon,frp,confidence,night,satellite
2024-08-11,61.02872,28.17739,6,102,False,N
2024-08-14,60.2876,22.29154,11,102,False,2
2024-08-18,64.64808,24.42706,20,102,False,N
2024-08-21,60.29509,25.49443,65,102,False,2
2024-08-26,61.02986,28.17109,6,102,False,2
2024-08-27,65.77094,24.18701,17,102,False,N
2024-09-06,60.95329,24.02672,35,102,False,2
2024-09-12,65.76488,24.18882,17,102,False,2
2024-09-26,65.76729,24.1808,28,102,False,N
2024-10-05,64.64573,24.42739,38,102,False,2
2024-10-12,60.31177,25.5271,31,102,False,1
2024-11-09,64.64794,24.4355,10,102,False,2
2024-11-15,64.64841,24.43196,15,102,False,2
2024-12-27,65.76464,24.17873,22,102,False,1
2024-12-26,62.59311,25.74573,9,102,False,2
2025-03-09,64.65749,24.43218,12,102,False,1
2025-03-19,62.23566,21.58269,19,102,False,1
2025-03-30,64.64545,24.4284,61,102,False,2
2025-04-15,62.70586,30.10529,50,102,False,1
2025-04-26,64.64317,24.42443,24,102,False,2
2025-05-19,60.83486,24.34347,297,102,False,N
2025-06-04,64.64573,24.42941,37,102,False,2
2025-06-11,64.64566,24.42716,43,102,False,2
2025-07-07,65.7663,24.18457,91,102,False,2
2025-07-17,64.77386,27.7525,589,103,False,N
2025-07-25,63.63384,22.74193,3,102,False,1
2025-07-27,64.64495,24.43324,28,102,False,1
2025-07-27,65.76662,24.18749,113,102,False,2
2025-08-05,64.65665,24.43094,13,102,False,2
2025-08-09,60.09652,23.75233,8,102,False,1
2025-08-13,64.64454,24.42634,25,102,False,N
2025-08-14,61.33613,26.02113,66,102,False,1
2025-10-09,64.66195,24.42505,28,102,False,1
2025-12-18,60.3014,25.53022,11,102,False,N
2026-02-20,64.64563,24.42424,42,102,False,2
2026-04-03,64.64378,24.42312,60,102,False,2
2026-04-03,64.64476,24.4235,15,102,False,N
2026-04-04,64.64589,24.43059,29,102,False,2
2026-05-08,64.64349,24.42777,19,102,False,N
2026-05-08,60.81689,21.59559,25,102,False,N
2015-01-19,64.64455,24.42906,13,102,False,N
2015-03-12,61.07549,22.77696,37,102,False,N
2015-03-17,65.73772,26.96597,8,102,False,N
2015-04-20,64.64592,24.42747,18,102,False,N
2015-05-06,65.76659,24.18367,24,102,False,N
2015-06-07,60.31128,25.53209,31,102,False,N
2015-06-11,60.31097,25.52593,87,102,False,N
2015-06-28,61.636,21.66506,51,102,False,N
2015-07-24,64.65936,24.42296,19,102,False,N
2015-08-01,60.28558,22.29139,19,102,False,N
2015-08-15,64.64624,24.4336,11,102,False,N
2015-08-18,64.64398,24.42413,65,102,False,N
2015-08-21,63.44532,30.00876,35,102,False,N
2015-08-25,64.6443,24.42617,35,102,False,N
2015-09-29,64.6434,24.42821,18,102,False,N
2015-11-11,60.28831,22.29011,11,102,False,N
2016-04-11,63.80177,24.15288,23,102,False,N
2016-05-03,62.55545,23.48602,10,102,False,N
2016-05-04,60.83134,23.16725,26,102,False,N
2016-05-07,61.96619,22.44232,56,102,False,N
2016-06-06,64.64561,24.42792,8,102,False,N
2016-06-12,60.28561,22.2924,22,102,False,N
2016-07-29,60.28425,22.2889,15,102,False,N
2016-08-03,60.28428,22.29145,24,102,False,N
2016-08-11,64.64423,24.42975,11,102,False,N
2016-08-24,60.29575,25.47589,7,102,False,N
2016-10-01,64.64693,24.42649,10,102,False,N
2016-12-09,64.64625,24.42836,19,102,False,N
2016-12-17,64.64633,24.42941,11,102,False,N
2017-01-19,64.64442,24.42255,8,102,False,N
2017-03-30,63.73492,26.64585,53,102,False,N
2017-04-15,60.28554,22.29114,22,102,False,N
2017-04-25,64.64378,24.42274,53,102,False,N
2017-05-03,60.28591,22.29363,16,102,False,N
2017-05-06,60.80214,26.44848,114,102,False,N
2017-05-06,60.72869,23.01662,35,102,False,N
2017-08-08,64.64429,24.42881,8,102,False,N
2017-09-05,64.64429,24.4243,32,102,False,N
2017-10-05,65.76646,24.18136,42,102,False,N
2017-10-20,60.14574,23.12804,13,102,False,N
2017-10-23,65.76369,24.17596,17,102,False,N
2017-10-30,60.29486,25.52938,21,102,False,N
2017-11-07,61.0282,28.17612,5,102,False,N
2018-04-20,61.06915,22.59209,66,102,False,N
2018-05-07,60.19761,23.31147,35,102,False,N
2018-05-15,60.28701,22.28769,13,102,False,N
2018-07-07,64.64363,24.42208,13,102,True,N
2018-07-29,62.5951,25.74774,6,102,True,N
2018-07-29,65.7709,24.18571,66,102,False,N
2018-08-09,62.30305,22.76496,96,102,False,N
2018-08-10,63.70133,22.71279,9,102,True,N
2018-08-30,64.65788,24.42934,16,102,True,N
2018-09-03,64.64658,24.42782,18,102,True,N
2019-03-31,60.28655,22.28963,12,102,True,N
2019-04-22,60.28413,22.29087,12,102,True,N
2019-04-24,64.6455,24.42777,24,102,True,N
2019-05-01,60.2866,22.29273,24,102,True,N
2019-05-14,60.2249,22.96777,56,102,False,N
2019-05-14,60.28725,22.29164,18,102,True,N
2019-07-01,62.65675,22.13554,129,102,False,N
2019-07-04,62.77075,24.63172,22,102,False,N
2019-07-18,61.03013,28.17566,13,102,True,N
2019-07-19,60.28786,22.29027,10,102,True,N
2019-08-29,61.0298,28.17451,6,102,True,N
2019-09-01,61.02794,28.17436,8,102,True,N
2019-10-04,65.76593,24.1854,11,102,True,N
2020-01-17,60.28695,22.29357,16,102,True,N
2020-02-26,60.2883,22.28838,11,102,True,N
2020-02-25,64.6482,24.42899,9,102,True,1
2020-02-22,60.28951,22.28423,10,102,True,1
2020-02-28,64.64517,24.42858,11,102,True,N
2020-04-29,64.64536,24.43214,36,102,True,N
2020-04-30,60.28638,22.29205,18,102,True,1
2020-04-25,64.64574,24.4268,12,102,True,1
2020-06-04,63.03785,30.40532,262,102,False,1
2020-06-01,64.64262,24.43306,40,102,False,1
2020-08-11,62.59302,25.74768,7,102,True,1
2020-08-16,65.76513,24.18758,16,102,True,N
2020-08-17,60.28557,22.2901,24,102,True,1
2020-08-21,64.64478,24.42338,9,102,True,1
2020-09-07,64.64561,24.42593,8,102,True,1
2020-09-19,62.5936,25.7497,8,102,True,1
2020-10-12,64.645,24.42738,16,102,True,N
2020-10-17,62.92401,31.54778,4,102,True,N
2020-10-17,62.98091,25.08295,14,102,True,N
2020-11-15,65.25347,29.57759,1,102,True,1
2020-11-15,61.09791,24.99636,3,102,True,N
2020-11-21,60.2999,25.5211,88,102,True,1
2020-11-22,60.29609,25.52538,65,103,True,N
2020-11-24,65.77172,24.1863,35,102,True,1
2020-12-18,64.64558,24.42638,16,102,True,N
2021-02-28,64.64469,24.43128,22,102,False,N
2021-03-25,65.76549,24.18882,27,102,True,N
2021-04-06,60.28776,22.28602,12,102,True,N
2021-04-15,64.64432,24.42522,32,102,True,N
2021-04-23,60.30012,25.52416,8,102,True,1
2021-04-28,64.65965,24.42857,9,102,True,N
2021-05-11,60.3003,25.52254,12,102,True,1
2021-05-17,61.02895,28.1758,6,102,True,N
2021-05-30,64.64615,24.4276,54,102,False,1
2021-06-05,61.06438,28.23912,5,102,True,1
2021-06-09,63.03635,28.47939,37,102,False,N
2021-06-10,65.27872,28.57204,117,102,False,1
2021-06-12,65.85244,28.08308,11,102,False,N
2021-06-17,60.31135,25.53319,30,102,False,N
2021-08-12,62.59521,25.74947,6,102,True,1
2021-08-17,64.64579,24.42954,17,102,True,1
2021-08-30,65.76627,24.18471,49,102,True,1
2021-09-04,60.28938,22.28522,14,102,True,1
2021-11-19,60.28745,22.29274,9,102,True,N
2022-01-18,64.64542,24.42859,10,102,True,N
2022-01-18,60.28754,22.29363,8,102,True,1
2022-03-18,65.76376,24.17897,63,102,True,N
2022-03-21,64.64458,24.42558,53,102,False,N
2022-04-02,60.75444,26.97298,34,102,False,1
2022-04-13,64.64674,24.42863,10,102,True,1
2022-04-27,60.28556,22.28885,15,102,True,N
2022-05-13,60.31231,25.53301,47,102,False,1
2022-05-16,64.6435,24.42766,34,102,False,N
2022-05-25,65.76663,24.1875,57,102,False,1
2022-06-01,61.08783,28.42472,66,102,False,N
2022-06-27,60.28503,22.29401,13,102,True,1
2022-06-27,61.5077,25.73718,282,102,False,N
2022-07-06,65.14484,28.86902,80,102,False,1
2022-07-19,64.64357,24.43253,89,103,False,1
2022-07-20,64.64879,24.4304,28,102,True,1
2022-07-21,62.59575,25.74392,8,102,True,1
2022-07-22,60.90812,26.66379,3,102,True,1
2022-08-08,64.644,24.42349,25,102,False,1
2022-08-01,65.77087,24.18379,21,102,True,N
2022-08-13,64.64426,24.42923,21,102,False,1
2022-08-09,64.6442,24.4259,37,102,False,N
2022-08-25,64.64686,24.42832,37,101,False,N
2022-08-26,62.59631,25.74725,8,102,False,1
2023-03-19,65.7663,24.18532,95,102,False,1
2023-03-28,65.76699,24.18203,110,102,False,N
2023-04-06,64.64663,24.43038,46,102,False,N
2023-04-10,64.64708,24.4294,48,102,False,N
2023-05-07,64.64597,24.42505,70,102,False,N
2023-05-11,62.02063,23.0096,35,102,False,1
2023-05-25,61.4516,22.47408,60,102,False,1
2023-06-19,62.61356,21.47239,13,102,False,N
2023-07-11,64.64338,24.4219,14,102,False,N
2023-08-20,62.59578,25.74717,6,102,False,1
2023-08-22,67.50938,27.29356,294,103,False,N
2024-01-01,60.28699,22.28641,9,102,False,N
2024-04-11,60.31054,25.53149,20,102,False,1
2024-05-09,64.64594,24.42609,39,102,False,N
2024-05-27,65.77596,24.21157,24,102,False,N
2024-06-02,60.31178,25.53026,69,102,False,1
2024-06-26,64.09412,24.58174,29,102,False,1
2024-07-06,63.70045,22.71028,7,102,False,N
2024-07-10,60.4014,22.37898,6,102,False,N
2024-07-12,60.28719,22.28815,8,102,False,N
2024-08-08,61.0641,28.24096,8,102,False,1
2024-08-08,65.97108,26.76224,1328,101,False,N
2024-08-08,64.97124,29.58926,97,102,False,1
2024-08-13,61.06614,28.24265,5,102,False,1
2024-08-13,65.7662,24.18863,53,102,False,2
2024-08-14,64.64762,24.43013,24,102,False,1
2024-08-15,62.59319,25.74751,10,102,False,2
2024-08-15,64.64408,24.42768,5,102,False,1
2024-08-21,64.64565,24.4247,10,102,False,N
2024-08-30,64.64625,24.42706,13,102,False,2
2024-09-02,65.7665,24.18379,74,102,False,N
2024-09-07,62.68792,29.28045,15,102,False,2
2024-09-08,61.06458,28.23765,8,102,False,1
2024-09-19,60.29881,25.52756,26,102,False,2
2024-09-19,64.65786,24.43482,17,102,False,1
2024-09-20,60.28663,22.28843,10,102,False,1
2024-10-29,64.64405,24.42765,15,102,False,1
2024-11-04,61.31628,22.11186,8,102,False,2
2024-11-24,65.77188,24.18044,16,102,False,1
2024-11-30,64.64813,24.42807,12,102,False,2
2025-01-02,60.30019,25.52431,87,102,False,1
2025-02-08,60.31385,25.52881,20,102,False,N
2025-03-21,64.64668,24.43017,31,102,False,2
2025-04-01,64.89538,25.09422,46,102,False,N
2025-04-24,65.75554,24.53005,9,102,False,N
2025-05-05,60.2866,22.29203,7,102,False,N
2025-05-17,63.0152,24.99854,132,102,False,N
2025-06-03,61.49819,23.65713,6,102,False,1
2025-06-16,62.87098,25.53608,66,102,False,1
2025-06-16,63.19484,25.71251,125,102,False,2
2025-06-16,63.30324,25.3568,46,102,False,1
2025-07-09,60.72242,24.79499,4,102,False,N
2025-07-12,64.65784,24.43151,14,102,False,1
2025-07-16,64.64481,24.42924,46,102,False,1
2025-07-16,65.02666,29.59546,78,102,False,1
2025-07-17,65.1766,28.30202,32,102,False,N
2025-07-18,63.69912,22.71469,3,102,False,N
2025-08-02,66.17124,26.55125,43,101,False,1
2025-08-08,62.59381,25.74525,7,102,False,2
2025-08-11,64.66024,24.42944,34,102,False,2
2025-08-21,61.03105,28.17257,6,102,False,N
2025-09-07,64.6465,24.4286,50,102,False,N
2025-09-10,64.65794,24.43218,9,102,False,N
2025-09-25,65.76665,24.17624,13,102,False,N
2025-10-12,64.64557,24.43065,14,102,False,1
2025-12-18,60.29673,25.52556,9,102,False,1
2026-03-24,65.76516,24.17835,23,102,False,N
2026-04-03,64.64607,24.43155,19,102,False,N
2026-04-08,64.64566,24.4282,46,102,False,N
2026-04-11,64.64353,24.42622,34,102,False,2
2026-04-20,62.14689,30.29315,37,102,False,2
2026-05-02,60.81775,21.60314,55,102,False,2
2015-03-17,64.64371,24.4264,28,102,False,N
2015-05-22,60.28728,22.29441,19,102,False,N
2015-07-16,65.76662,24.18308,5,102,False,N
2015-08-29,60.28759,22.28712,24,102,False,N
2015-09-01,65.76611,24.18726,49,102,False,N
2015-09-30,64.64352,24.42996,28,102,False,N
2015-10-03,60.59204,26.45999,26,102,False,N
2015-10-12,60.28507,22.28844,10,102,False,N
2015-10-13,64.64662,24.42733,14,102,False,N
2016-02-13,60.28694,22.28725,17,102,False,N
2016-04-03,64.6487,24.43432,24,102,False,N
2016-05-04,61.81844,27.52049,31,102,False,N
2016-07-09,60.95232,22.08414,171,102,False,N
2016-09-02,61.14782,28.79927,6,102,False,N
2016-09-13,64.64539,24.43075,15,102,False,N
2016-09-13,60.77485,26.35964,36,102,False,N
2016-10-04,64.64412,24.42586,23,102,False,N
2016-10-12,65.76646,24.18379,30,102,False,N
2016-12-03,60.28652,22.29404,17,102,False,N
2016-12-17,60.30022,25.52291,6,102,False,N
2017-01-22,60.28497,22.28974,15,102,False,N
2017-03-17,64.64708,24.42583,17,102,False,N
2017-03-26,60.29574,24.98056,34,102,False,N
2017-04-19,61.02844,28.17472,7,102,False,N
2017-04-23,64.64587,24.42649,78,102,False,N
2017-05-12,60.28855,22.29089,16,102,False,N
2017-05-15,60.97058,27.41981,19,102,False,N
2017-05-21,63.23514,22.88164,19,102,False,N
2017-05-24,64.64432,24.42822,66,102,False,N
2017-06-23,60.28443,22.29286,10,102,False,N
2017-07-26,59.86702,23.18632,92,102,False,N
2017-08-11,64.64548,24.43133,15,102,False,N
2017-09-04,64.64718,24.42858,20,102,False,N
2017-10-21,65.76615,24.18582,27,102,False,N
2018-05-06,60.84703,26.28995,87,102,False,N
2018-05-09,60.86633,24.99747,50,102,False,N
2018-05-11,64.64426,24.42659,37,102,False,N
2018-05-28,60.28425,22.2879,24,102,True,N
2018-05-31,60.28701,22.28719,21,102,True,N
2018-06-16,62.84133,21.31948,47,102,False,N
2018-06-30,64.64561,24.42836,30,102,False,N
2018-07-23,60.2872,22.29348,27,102,True,N
2018-07-31,64.64542,24.42632,19,102,True,N
2018-08-08,60.28443,22.29132,20,102,True,N
2018-08-10,63.52497,24.06144,42,102,False,N
2018-08-22,62.59297,25.74431,13,102,True,N
2018-09-14,64.64834,24.42673,21,102,True,N
2018-10-03,60.28741,22.29377,8,102,True,N
2018-10-15,62.59326,25.748,6,102,True,N
2018-10-15,63.46748,27.10538,9,102,True,N
2018-10-21,60.45469,22.07337,16,102,True,N
2018-10-03,60.28741,22.29377,8,102,True,N
2018-10-07,65.76495,24.17759,56,102,True,N
2018-12-13,60.2873,22.29401,9,102,True,N
2018-12-25,64.64816,24.43253,34,102,True,N
2019-03-25,64.64317,24.43147,17,102,True,N
2019-04-01,64.64681,24.4283,22,102,True,N
2019-04-04,60.2866,22.29097,15,102,True,N
2019-04-16,60.2849,22.29187,14,102,True,N
2019-04-27,60.28645,22.29308,18,102,True,N
2019-06-04,60.28856,22.29257,15,102,True,N
2019-06-18,63.09272,29.00724,58,102,False,N
2019-07-16,60.28773,22.29016,16,102,True,N
2019-07-22,60.29915,25.52136,7,102,True,N
2019-08-27,60.28484,22.29339,23,102,True,N
2019-08-30,65.76603,24.1859,10,102,True,N
2019-08-06,60.28688,22.29175,15,102,True,N
2019-09-19,60.28679,22.28905,17,102,True,N
2019-11-05,60.28413,22.29182,15,102,True,N
2019-12-03,60.2869,22.2895,12,102,True,N
2020-01-13,64.64652,24.43038,23,102,True,N
2020-02-04,64.64632,24.42508,73,102,True,N
2020-02-25,60.28454,22.29168,16,102,True,N
2020-02-16,64.6557,24.42939,11,102,True,1
2020-04-06,64.64656,24.42717,32,102,True,N
2020-04-09,64.64851,24.43266,18,102,True,N
2020-04-10,64.65677,24.43548,10,102,True,N
2020-04-24,60.29442,25.48606,11,102,True,N
2020-04-26,63.26054,27.54431,21,102,True,1
2020-04-10,60.28936,22.29336,8,102,True,1
2020-04-10,63.01984,22.14012,11,102,True,1
2020-05-01,60.28748,22.29217,8,102,True,N
2020-06-10,64.64672,24.42511,19,102,False,1
2020-06-27,64.64623,24.42772,13,102,True,N
2020-07-16,62.59587,25.75126,7,102,True,1
2020-07-20,60.90706,26.65981,9,102,True,N
2020-07-22,62.59541,25.75359,9,102,True,1
2020-08-15,60.28532,22.29309,18,102,True,N
2020-08-16,60.28705,22.29263,23,102,True,1
2020-08-18,65.77303,24.18389,23,102,True,1
2020-08-20,62.59559,25.74953,11,102,True,1
2020-09-02,60.28748,22.28935,14,102,True,1
2020-10-02,60.28705,22.28823,13,102,True,1
2020-10-02,60.28445,22.2886,10,102,True,N
2020-10-17,64.05024,24.83162,10,102,True,N
2020-10-17,64.05473,24.83949,16,102,True,N
2020-10-24,64.6422,24.42384,18,102,True,N
2020-10-24,64.64661,24.42611,19,102,True,1
2020-11-08,64.6569,24.43473,5,102,True,1
2020-11-20,60.29679,25.52099,37,102,False,N
2020-11-20,60.29977,25.51847,51,102,True,N
2020-11-21,60.286,22.28556,14,102,True,1
2021-02-28,64.64669,24.42678,13,102,True,1
2021-03-01,65.77153,24.18917,17,102,True,1
2021-04-17,61.35358,25.62663,25,102,False,1
2021-04-19,60.28551,22.29269,23,102,True,1
2021-04-19,64.65544,24.42891,50,102,False,N
2021-05-13,63.70089,22.71354,6,102,True,1
2021-05-13,62.07064,25.34498,23,102,False,1
2021-05-26,64.66021,24.42938,8,102,True,1
2021-05-28,65.78268,24.20875,1,101,False,N
2021-05-29,60.28955,22.28692,17,102,True,N
2021-05-26,62.59632,25.74719,4,102,True,N
2021-06-11,60.287,22.28815,12,102,True,N
2021-06-11,64.64552,24.42455,47,102,False,N
2021-06-15,61.12993,28.45354,7,102,True,N
2021-06-17,60.31141,25.53044,44,102,False,1
2021-06-26,60.31369,25.52284,34,102,True,N
2021-06-27,60.31081,25.51822,18,102,True,N
2021-07-06,65.76624,24.18645,29,102,False,1
2021-07-07,68.02376,29.16924,85,102,False,1
2021-07-26,64.64796,24.42776,56,101,False,N
2021-08-12,61.14715,28.80041,11,102,True,1
2021-08-24,64.64409,24.43024,31,102,True,1
2021-08-28,64.64629,24.4278,27,102,True,1
2021-08-30,60.28562,22.28943,21,102,True,1
2021-09-06,67.61226,24.12794,20,102,True,N
2021-09-10,62.59409,25.74618,6,102,True,N
2021-09-10,64.65659,24.43644,17,102,True,1
2021-09-26,64.65837,24.43593,18,102,True,N
2021-10-13,65.769,24.17899,16,102,True,1
2021-10-18,65.76646,24.18133,18,102,True,1
2021-10-19,64.64638,24.42792,39,102,False,N
2021-12-06,64.65681,24.43197,8,102,True,1
2022-04-16,60.55976,24.51887,1,102,True,N
2022-04-20,60.28699,22.29233,18,102,True,N
2022-04-22,63.64928,26.62311,65,102,True,1
2022-04-27,64.64562,24.42898,20,102,True,1
2022-05-13,63.51997,26.57199,22,102,True,N
2022-05-05,65.76643,24.1844,28,102,True,N
2022-05-10,60.28464,22.29072,12,102,True,N
2022-05-23,60.28604,22.29507,19,102,True,1
2022-05-31,64.6459,24.42796,37,102,False,1
2022-06-08,60.34546,24.3232,109,102,True,N
2022-07-06,64.64565,24.42526,29,102,True,1
2022-07-08,61.12996,28.45518,7,102,True,N
2022-07-24,65.76892,24.18129,24,102,True,N
2022-07-31,60.2872,22.29428,18,102,True,1
2022-08-05,60.28685,22.28963,8,102,False,N
2022-08-11,60.31886,25.52234,15,102,False,1
2022-08-13,62.59491,25.7507,7,102,False,1
2022-08-17,64.65823,24.43428,7,102,False,1
2022-08-17,67.32486,24.63181,136,102,False,1
2022-08-16,64.6491,24.43242,11,102,False,N
2022-08-27,64.64558,24.42889,31,102,False,N
2022-09-08,65.76563,24.18689,9,102,False,1
2022-10-13,60.28703,22.28976,16,102,False,1
2022-10-20,64.64994,24.43289,27,102,False,1
2022-10-12,64.64394,24.42937,15,102,False,N
2022-10-12,62.59539,25.74584,7,102,False,N
2023-01-21,64.65511,24.43041,16,102,False,N
2023-04-22,60.2849,22.29113,10,102,False,1
2023-04-22,64.65983,24.43105,34,102,False,N
2023-04-14,60.49617,25.15826,34,102,False,N
2023-05-21,60.28526,22.28785,18,102,False,1
2023-05-24,60.28682,22.29291,15,102,False,1
2023-05-25,61.45926,22.47369,39,102,False,N
2023-06-10,63.90887,24.56233,46,102,False,1
2023-06-14,66.39941,25.7975,85,102,False,1
2023-06-14,64.64469,24.42349,31,101,False,1
2023-06-25,66.79543,26.80327,23,102,False,N
2023-06-19,61.1503,28.79714,7,102,False,1
2023-07-20,64.64596,24.42953,21,102,False,N
2023-07-21,60.28684,22.28655,23,102,False,N
2023-08-30,65.76661,24.18188,26,102,False,N
2023-09-09,62.5945,25.7427,3,102,False,1
2023-10-06,60.29355,25.52741,19,102,False,N
2023-10-07,60.30063,25.51874,21,102,False,N
2024-04-11,64.64563,24.42421,20,102,False,N
2024-05-02,64.64758,24.43268,57,102,False,1
2024-05-30,66.84702,27.25874,222,102,False,N
2024-05-15,63.15161,24.9639,75,102,False,N
2024-05-24,61.06604,28.23966,9,102,False,1
2024-06-06,64.4286,28.16813,54,102,False,N
2024-07-08,61.0649,28.23855,5,102,False,1
2024-08-08,65.77141,24.18664,15,102,False,1
2024-08-08,64.64319,24.42465,69,102,False,2
2024-08-09,60.31808,25.52994,7,102,False,1
2024-08-28,65.76623,24.18825,43,102,False,2
2024-08-27,64.64631,24.42687,8,102,False,1
2024-08-27,65.76604,24.18155,5,102,False,N
2024-08-29,65.76647,24.18624,36,102,False,1
2024-08-30,62.59412,25.74703,6,102,False,N
2024-09-07,64.64474,24.42318,6,102,False,N
2024-09-08,60.2865,22.29054,9,102,False,2
2024-09-08,63.70119,22.70965,6,102,False,N
2024-09-19,60.29898,25.5266,167,102,False,2
2024-09-28,63.27594,24.50904,16,102,False,N
2024-10-07,65.76666,24.18718,17,102,False,2
2024-10-07,64.64635,24.42722,14,102,False,1
2024-10-18,64.6461,24.42617,22,102,False,2
2024-10-25,65.76633,24.18429,24,102,False,N
2024-12-31,64.64611,24.42793,11,102,False,1
2025-02-11,64.64684,24.43342,16,102,False,N
2025-03-14,64.64571,24.42776,29,102,False,N
2025-03-23,60.97444,22.88982,63,102,False,N
2025-03-25,64.65643,24.42763,35,102,False,1
2025-04-15,62.70502,30.10258,61,102,False,2
2025-04-15,64.64539,24.42352,40,102,False,2
2025-04-20,64.64665,24.43157,14,102,False,N
2025-05-17,62.59405,25.75055,7,102,False,N
2025-06-01,60.28556,22.29166,8,102,False,N
2025-06-16,63.19548,25.7105,128,102,False,1
2025-06-16,63.19486,25.71097,95,102,False,N
2025-07-01,65.76649,24.18694,53,102,False,2
2025-07-11,66.85415,26.02481,483,102,False,N
2025-07-14,65.76656,24.18591,38,102,False,N
2025-07-17,63.70013,22.71292,7,102,False,2
2025-07-21,64.65553,24.43149,66,101,False,2
2025-08-02,65.9601,27.72186,15,102,False,2
2025-08-09,62.59291,25.7496,4,102,False,N
2025-08-08,64.64355,24.42898,66,103,False,2
2025-08-15,65.76389,24.1779,46,102,False,N
2025-08-23,62.78216,23.63675,10,102,False,N
2025-08-30,63.70265,22.71195,5,102,False,1
2025-09-02,64.64658,24.42886,14,102,False,1
2025-09-04,64.64439,24.43293,49,102,False,1
2025-09-07,61.31621,22.10945,5,102,False,2
2025-09-10,64.64581,24.43055,43,102,False,N
2025-09-26,60.28489,22.28647,6,102,False,2
2025-09-28,64.64656,24.42767,11,102,False,N
2025-11-06,65.77352,24.19119,13,102,False,1
2025-11-27,65.76604,24.18121,14,102,False,N
2025-12-22,64.64816,24.43085,20,102,False,N
2026-02-17,64.64404,24.42364,24,102,False,1
2026-03-23,64.64367,24.42671,32,102,False,2
2026-04-14,64.64395,24.42507,68,102,False,2
2026-04-16,64.6455,24.42464,42,102,False,N
2026-04-23,60.83449,26.45905,27,102,False,2
2026-04-26,64.64458,24.42644,41,102,False,1
2026-05-09,62.19675,25.26842,23,102,False,1
2015-03-25,62.15082,28.2072,21,102,False,N
2015-04-16,60.30928,25.53035,40,102,False,N
2015-04-19,60.28484,22.29189,15,102,False,N
2015-05-23,60.30091,25.52065,7,102,False,N
2015-06-27,60.28854,22.29063,8,102,False,N
2015-06-28,60.28632,22.28877,23,102,False,N
2015-07-05,64.64368,24.42759,21,102,False,N
2015-08-30,60.28599,22.29294,17,102,False,N
2015-09-12,60.28513,22.29202,19,102,False,N
2015-09-30,60.28749,22.29321,14,102,False,N
2015-10-30,64.64346,24.42352,38,102,False,N
2016-02-18,64.64599,24.42436,34,102,False,N
2016-05-04,60.288,22.29501,21,102,False,N
2016-05-10,62.25274,29.04242,362,102,False,N
2016-06-01,61.7072,25.82577,20,102,False,N
2016-06-11,64.64477,24.42789,13,102,False,N
2016-07-12,64.64631,24.43788,24,102,False,N
2016-07-26,62.61668,29.73922,5,102,False,N
2016-08-30,60.29755,25.51881,5,102,False,N
2016-09-30,60.31314,25.52345,7,102,False,N
2016-10-01,64.64366,24.42322,13,102,False,N
2016-12-20,60.28412,22.29423,6,102,False,N
2017-01-09,64.64533,24.42824,23,102,False,N
2017-04-20,64.64597,24.4264,18,102,False,N
2017-05-05,60.64019,26.2553,108,102,False,N
2017-05-07,60.31416,25.53395,29,102,False,N
2017-05-09,61.14669,28.79905,19,102,False,N
2017-05-19,61.37989,23.93664,50,102,False,N
2017-05-20,61.25045,21.95208,29,102,False,N
2017-05-21,60.28429,22.29081,10,102,False,N
2017-06-02,60.44696,22.09444,65,102,False,N
2017-06-15,64.64554,24.42961,16,102,False,N
2017-06-30,60.28743,22.28838,7,102,False,N
2017-08-03,61.41739,23.76408,6,102,False,N
2017-08-29,63.4228,24.62942,1,102,False,N
2017-09-03,64.64236,24.42627,38,102,False,N
2017-12-06,65.76643,24.18587,37,102,False,N
2018-04-15,64.64686,24.42704,69,102,False,N
2018-05-06,60.5794,24.73438,524,102,False,N
2018-05-08,60.89074,24.74269,20,102,False,N
2018-05-10,60.72418,26.44271,32,102,False,N
2018-05-16,64.6446,24.43013,98,102,False,N
2018-05-25,65.76415,24.17848,55,102,False,N
2018-05-26,64.64679,24.4303,35,102,True,N
2018-06-01,62.59455,25.74986,4,102,True,N
2018-07-12,65.76485,24.17862,77,102,False,N
2018-07-20,68.45894,28.50282,59,102,False,N
2018-07-20,68.4482,28.49258,16,102,True,N
2018-08-12,64.64442,24.43022,75,102,False,N
2018-08-21,60.28863,22.28904,11,102,True,N
2018-08-30,60.28477,22.28717,15,102,True,N
2018-09-03,60.90682,26.6662,7,102,True,N
2018-10-28,60.28821,22.29123,16,102,True,N
2019-01-13,64.64479,24.4253,27,102,True,N
2019-04-17,64.64349,24.42692,16,102,True,N
2019-04-26,64.64426,24.42358,20,102,True,N
2019-04-28,60.28669,22.2906,14,102,True,N
2019-05-01,62.59419,25.74846,9,102,True,N
2019-05-05,65.76557,24.18066,28,102,True,N
2019-05-14,63.58124,22.78496,28,102,False,N
2019-05-18,60.80643,26.58062,58,102,False,N
2019-06-04,65.77144,24.1885,13,102,True,N
2019-06-30,60.28776,22.29065,13,102,True,N
2019-07-24,64.64661,24.4429,5,101,False,N
2019-07-31,62.57397,21.84766,39,102,False,N
2019-08-14,61.02774,28.17708,8,102,True,N
2020-01-08,64.64817,24.4265,45,102,True,N
2020-02-27,64.64554,24.43014,27,102,True,N
2020-02-14,61.03072,28.1748,7,102,True,1
2020-03-06,64.64605,24.43238,13,102,True,N
2020-03-23,64.6435,24.42592,38,102,False,N
2020-03-25,64.64415,24.42651,19,102,True,1
