date,fmisid,station_lat,station_lon,temperature,humidity,wind_speed,precipitation,fire
2024-10-06,102001,68.084223,27.185006,-2.5,94.33,0.87,0.0,0
2024-03-30,102001,68.084223,27.185006,-3.6,77.71,1.75,5.8,0
2015-11-15,102001,68.084223,27.185006,-1.92,98.88,2.26,2.7,0
2015-01-20,102001,68.084223,27.185006,-32.07,61.42,0.6,0.0,0
2015-01-03,102001,68.084223,27.185006,-5.98,88.25,1.85,2.8,0
2023-01-07,102001,68.084223,27.185006,-22.48,80.96,1.02,0.0,0
2016-10-18,102001,68.084223,27.185006,0.91,96.83,1.98,0.7,0
2019-09-26,102001,68.084223,27.185006,6.27,99.42,1.25,0.5,0
2016-02-26,102001,68.084223,27.185006,-11.76,90.04,1.03,0.8,0
2023-12-07,104796,60.974654,25.620202,-6.96,92.33,,0.1,0
2020-12-30,104796,60.974654,25.620202,0.82,93.75,,6.2,0
2026-02-22,104796,60.974654,25.620202,-4.92,84.58,,7.1,0
2024-02-14,104796,60.974654,25.620202,-8.06,90.5,,7.4,0
2019-01-18,104796,60.974654,25.620202,-11.08,84.92,,0.0,0
2020-12-28,104796,60.974654,25.620202,-0.53,84.42,,0.0,0
2019-03-04,104796,60.974654,25.620202,-6.07,83.5,,0.0,0
2026-01-09,104796,60.974654,25.620202,-17.76,79.79,,0.0,0
2026-03-05,104796,60.974654,25.620202,1.52,81.67,,0.0,0
2023-03-06,104796,60.974654,25.620202,-7.16,81.04,,0.2,0
2018-09-06,104796,60.974654,25.620202,15.52,87.58,,0.0,0
2026-04-30,104796,60.974654,25.620202,8.19,62.75,,0.0,0
2023-12-10,104796,60.974654,25.620202,-9.38,90.21,,2.2,0
2019-01-02,104796,60.974654,25.620202,-4.78,82.83,,3.2,0
2021-11-04,104796,60.974654,25.620202,6.85,96.12,,1.7,0
2020-10-08,104796,60.974654,25.620202,12.09,93.58,,7.5,0
2024-09-23,104796,60.974654,25.620202,10.39,75.54,,0.0,0
2023-12-12,104796,60.974654,25.620202,-9.1,89.62,,2.7,0
2021-01-31,104796,60.974654,25.620202,-6.58,92.92,,0.0,0
2022-12-09,104796,60.974654,25.620202,-8.35,93.67,,0.0,0
2024-11-12,104796,60.974654,25.620202,2.72,95.83,,1.0,0
2020-12-06,104796,60.974654,25.620202,2.56,94.96,,0.0,0
2019-11-19,104796,60.974654,25.620202,5.32,95.08,,1.3,0
2025-06-24,104796,60.974654,25.620202,12.25,95.42,,27.7,0
2023-11-28,104796,60.974654,25.620202,-4.75,90.04,,2.4,0
2024-03-25,104796,60.974654,25.620202,-0.99,80.79,,0.0,0
2024-12-24,104796,60.974654,25.620202,0.64,98.96,,0.0,0
2021-02-19,104796,60.974654,25.620202,-8.37,86.08,,0.1,0
2018-08-19,104796,60.974654,25.620202,16.59,76.96,,,0
2021-02-23,104796,60.974654,25.620202,-11.3,86.17,,2.7,0
2021-04-05,104796,60.974654,25.620202,2.14,80.71,,2.1,0
2026-05-10,104796,60.974654,25.620202,10.69,43.54,,0.1,0
2020-11-02,104796,60.974654,25.620202,6.44,85.08,,1.6,0
2022-12-06,104796,60.974654,25.620202,-1.59,95.79,,0.6,0
2019-03-17,104796,60.974654,25.620202,0.67,96.92,,10.9,0
2019-03-19,104796,60.974654,25.620202,1.45,95.71,,1.6,0
2020-10-21,104796,60.974654,25.620202,2.75,95.58,,4.3,0
2019-03-05,104796,60.974654,25.620202,-7.19,70.67,,0.0,0
2023-01-05,104796,60.974654,25.620202,-10.55,86.0,,0.0,0
2024-01-31,104796,60.974654,25.620202,0.34,99.5,,1.5,0
2022-09-16,104796,60.974654,25.620202,10.53,93.08,,5.5,0
2019-05-31,104796,60.974654,25.620202,10.95,55.58,,2.9,0
2018-12-08,104796,60.974654,25.620202,-0.07,97.5,,2.6,0
2022-01-03,104796,60.974654,25.620202,-5.48,91.92,,1.7,0
2022-12-29,104796,60.974654,25.620202,-1.72,96.21,,3.1,0
2020-07-04,104796,60.974654,25.620202,13.94,85.92,,17.9,0
2023-11-08,104796,60.974654,25.620202,2.1,97.42,,0.4,0
2025-09-20,104796,60.974654,25.620202,13.62,92.08,,3.4,0
2023-07-02,104796,60.974654,25.620202,15.51,95.25,,19.0,0
2024-03-03,104796,60.974654,25.620202,0.92,94.58,,0.0,0
2023-12-06,104796,60.974654,25.620202,-11.12,92.08,,0.0,0
2023-11-14,104796,60.974654,25.620202,-1.14,90.83,,0.0,0
2020-12-19,104796,60.974654,25.620202,1.13,99.92,,0.8,0
2022-11-28,104796,60.974654,25.620202,-2.8,96.58,,0.3,0
2021-10-07,104796,60.974654,25.620202,10.1,86.12,,4.3,0
2019-09-29,104796,60.974654,25.620202,9.28,96.04,,2.4,0
2023-01-25,104796,60.974654,25.620202,1.79,99.38,,0.0,0
2021-05-21,104796,60.974654,25.620202,7.5,90.08,,18.1,0
2026-02-08,104796,60.974654,25.620202,-13.04,87.79,,0.0,0
2023-01-13,104796,60.974654,25.620202,1.03,98.88,,4.2,0
2024-12-13,104796,60.974654,25.620202,-5.5,89.71,,5.6,0
2025-03-10,104796,60.974654,25.620202,1.98,78.79,,1.3,0
2024-12-07,104796,60.974654,25.620202,-1.5,93.83,,0.2,0
2019-01-05,104796,60.974654,25.620202,-6.88,91.08,,0.0,0
2018-12-18,104796,60.974654,25.620202,-1.58,98.21,,1.4,0
2026-02-23,104796,60.974654,25.620202,-9.89,85.29,,0.0,0
2026-05-16,104796,60.974654,25.620202,12.12,72.62,,1.6,0
2025-11-03,104796,60.974654,25.620202,7.39,95.83,,0.3,0
2023-12-28,104796,60.974654,25.620202,-4.09,95.42,,0.0,0
2021-02-24,104796,60.974654,25.620202,-4.22,95.96,,1.6,0
2019-12-22,104796,60.974654,25.620202,2.49,100.0,,0.8,0
2022-09-15,104796,60.974654,25.620202,11.73,92.0,,4.5,0
2026-06-08,104796,60.974654,25.620202,17.65,61.46,,0.0,0
2020-10-27,104796,60.974654,25.620202,10.23,97.25,,6.5,0
2018-12-20,104796,60.974654,25.620202,-5.25,93.08,,0.0,0
2019-11-07,104796,60.974654,25.620202,-4.14,86.33,,0.0,0
2024-04-24,104796,60.974654,25.620202,1.29,84.96,,0.1,0
2019-12-10,104796,60.974654,25.620202,-3.5,88.83,,0.0,0
2021-01-01,104796,60.974654,25.620202,0.2,99.04,,0.1,0
2025-01-26,104796,60.974654,25.620202,2.18,90.79,,0.7,0
2020-01-07,101030,60.375377,26.958926,3.93,96.33,7.99,0.2,0
2026-03-05,101030,60.375377,26.958926,0.97,86.75,3.0,0.0,0
2023-01-22,101030,60.375377,26.958926,-5.27,96.96,1.61,0.0,0
2025-11-20,101030,60.375377,26.958926,2.91,84.83,6.32,0.8,0
2016-04-17,101030,60.375377,26.958926,5.83,83.92,4.61,6.7,0
2018-12-03,101030,60.375377,26.958926,-1.34,89.79,6.35,2.6,0
2018-01-16,101030,60.375377,26.958926,-5.57,77.0,8.4,0.0,0
2018-08-28,101030,60.375377,26.958926,15.72,87.67,1.83,0.0,0
2015-03-27,101030,60.375377,26.958926,1.25,78.21,10.5,,0
2015-11-20,101030,60.375377,26.958926,6.0,98.29,5.31,15.2,0
2020-01-28,101030,60.375377,26.958926,2.1,98.75,4.92,7.7,0
2023-10-14,101030,60.375377,26.958926,10.86,92.42,9.35,26.7,0
2019-12-23,101030,60.375377,26.958926,3.63,100.0,2.19,0.0,0
2022-01-28,101030,60.375377,26.958926,-1.87,95.5,5.17,1.4,0
2023-12-07,101030,60.375377,26.958926,-3.75,83.29,5.17,0.2,0
2022-10-22,101030,60.375377,26.958926,7.98,82.25,4.52,0.0,0
2023-12-09,101044,61.460112,21.808395,-8.83,89.75,3.92,,0
2026-05-30,101044,61.460112,21.808395,13.44,51.5,2.37,0.0,0
2024-03-27,101044,61.460112,21.808395,2.38,85.33,4.15,,0
2024-03-14,101044,61.460112,21.808395,3.77,91.42,5.63,,0
2025-12-01,101044,61.460112,21.808395,4.7,99.04,3.33,4.7,0
2024-03-12,101044,61.460112,21.808395,-1.38,72.88,2.29,,0
2021-01-15,101044,61.460112,21.808395,-18.83,81.67,1.0,,0
2025-06-29,101044,61.460112,21.808395,14.27,75.33,5.15,,0
2021-12-09,101044,61.460112,21.808395,-7.5,88.5,5.19,,0
2021-02-23,101044,61.460112,21.808395,-5.27,93.33,5.4,,0
2020-12-27,101044,61.460112,21.808395,1.19,91.83,7.63,,0
2021-02-02,101044,61.460112,21.808395,-10.19,89.92,1.38,,0
2021-01-02,101044,61.460112,21.808395,-0.71,85.55,2.95,,0
2023-02-22,101044,61.460112,21.808395,-9.42,83.58,2.21,,0
2023-12-08,101044,61.460112,21.808395,-5.45,83.75,4.92,,0
2024-03-13,101044,61.460112,21.808395,-0.27,86.42,2.45,,0
2023-02-16,101044,61.460112,21.808395,0.7,95.38,3.55,,0
2024-01-23,101044,61.460112,21.808395,2.59,81.96,5.04,,0
2024-08-31,101044,61.460112,21.808395,14.09,90.08,3.32,,0
2024-04-23,101044,61.460112,21.808395,-1.61,85.62,3.86,,0
2025-12-10,101044,61.460112,21.808395,3.45,96.0,3.96,4.6,0
2024-03-01,101044,61.460112,21.808395,1.98,86.21,6.13,,0
2024-02-20,101044,61.460112,21.808395,0.03,96.0,2.52,,0
2020-01-16,101044,61.460112,21.808395,4.48,83.42,4.09,,0
2026-06-14,101044,61.460112,21.808395,13.17,80.33,5.04,16.7,0
2026-05-27,101044,61.460112,21.808395,10.56,70.83,6.94,0.3,0
2022-12-02,101044,61.460112,21.808395,-1.0,87.71,3.1,,0
2018-12-12,101268,62.20324,21.16983,-0.24,86.67,5.34,,0
2016-06-16,101268,62.20324,21.16983,14.64,84.08,,,0
2016-11-22,101268,62.20324,21.16983,5.04,99.88,10.26,,0
2018-01-18,101268,62.20324,21.16983,-6.2,86.88,5.84,,0
2017-03-31,101268,62.20324,21.16983,0.78,95.12,3.67,,0
2025-03-03,101268,62.20324,21.16983,3.28,81.29,9.53,,0
2016-03-12,101268,62.20324,21.16983,-1.52,99.88,4.58,,0
2024-01-13,101268,62.20324,21.16983,-2.56,92.54,11.78,,0
2016-11-16,101268,62.20324,21.16983,2.01,98.75,8.99,,0
2019-10-08,101268,62.20324,21.16983,3.62,81.58,,,0
2017-02-11,101268,62.20324,21.16983,-3.65,86.38,5.4,,0
2022-11-16,101268,62.20324,21.16983,0.12,92.46,3.71,,0
2025-02-01,101268,62.20324,21.16983,-0.11,81.79,7.2,,0
2024-10-04,101268,62.20324,21.16983,10.97,69.92,6.94,,0
2016-03-24,101268,62.20324,21.16983,0.24,91.29,,,0
2019-02-22,101268,62.20324,21.16983,-4.05,80.38,8.58,,0
2024-04-01,101268,62.20324,21.16983,1.36,93.59,6.74,,0
2021-11-05,101268,62.20324,21.16983,6.25,84.38,5.55,,0
2017-12-01,101268,62.20324,21.16983,0.94,85.46,7.3,,0
2023-03-23,101268,62.20324,21.16983,0.03,89.58,7.56,,0
2021-09-18,101268,62.20324,21.16983,8.07,73.29,3.58,,0
2017-02-27,100955,60.374748,23.116611,-4.21,97.38,,0.7,0
2025-02-16,100955,60.374748,23.116611,-9.43,88.29,,0.9,0
2022-01-10,100955,60.374748,23.116611,-12.11,87.96,,0.0,0
2024-12-01,100955,60.374748,23.116611,5.96,95.55,,0.4,0
2019-01-27,100955,60.374748,23.116611,-17.9,88.21,,0.0,0
2021-01-26,100955,60.374748,23.116611,0.9,92.62,,2.8,0
2020-12-29,100955,60.374748,23.116611,1.18,92.46,,0.1,0
2026-05-30,100955,60.374748,23.116611,15.28,48.29,,0.0,0
2020-12-05,100955,60.374748,23.116611,4.06,94.12,,1.3,0
2026-05-26,100955,60.374748,23.116611,12.99,54.5,,0.0,0
2019-02-23,100955,60.374748,23.116611,1.02,90.58,,2.2,0
2018-07-08,100955,60.374748,23.116611,19.0,66.29,,0.0,0
2016-12-14,100955,60.374748,23.116611,-1.27,93.96,,0.1,0
2018-01-16,100955,60.374748,23.116611,-5.94,72.17,,0.0,0
2019-03-17,100955,60.374748,23.116611,1.5,97.29,,9.8,0
2019-11-11,100955,60.374748,23.116611,0.74,99.17,,0.0,0
2026-05-10,100955,60.374748,23.116611,9.74,48.33,,0.0,0
2025-01-09,100955,60.374748,23.116611,0.63,99.17,,1.9,0
2025-12-13,100955,60.374748,23.116611,-2.82,79.42,,0.4,0
2026-02-16,100955,60.374748,23.116611,-9.81,90.46,,0.0,0
2019-07-13,100955,60.374748,23.116611,16.35,53.42,,0.0,0
2017-10-12,100955,60.374748,23.116611,5.58,97.42,,9.2,0
2022-01-26,100955,60.374748,23.116611,-1.51,95.5,,1.9,0
2015-08-08,100955,60.374748,23.116611,19.9,79.42,,0.0,0
2024-02-05,100955,60.374748,23.116611,-3.3,85.33,,0.3,0
2020-01-30,100955,60.374748,23.116611,1.54,95.08,,2.2,0
2015-01-17,100955,60.374748,23.116611,3.3,82.71,,0.6,0
2020-11-14,100955,60.374748,23.116611,5.0,87.25,,0.1,0
2015-08-12,100955,60.374748,23.116611,18.35,79.0,,0.0,0
2026-03-25,100955,60.374748,23.116611,5.69,85.29,,1.7,0
2026-04-30,100955,60.374748,23.116611,10.07,67.12,,0.0,0
2024-01-26,100955,60.374748,23.116611,-8.99,92.46,,0.0,0
2017-04-07,100955,60.374748,23.116611,3.3,80.33,,0.0,0
2024-03-14,100955,60.374748,23.116611,3.14,98.83,,3.1,0
2019-07-10,100955,60.374748,23.116611,16.95,57.5,,0.0,0
2016-02-29,100955,60.374748,23.116611,-6.12,85.5,,0.0,0
2021-01-27,100955,60.374748,23.116611,-1.8,93.88,,5.5,0
2025-12-14,100955,60.374748,23.116611,0.75,94.62,,6.9,0
2024-04-25,100955,60.374748,23.116611,4.09,78.04,,0.0,0
2016-01-30,100955,60.374748,23.116611,4.09,79.12,,0.0,0
2019-05-26,100955,60.374748,23.116611,8.69,95.83,,11.2,0
2023-06-24,100955,60.374748,23.116611,16.46,61.71,,0.0,0
2020-12-27,100955,60.374748,23.116611,1.61,88.67,,3.8,0
2024-09-23,100955,60.374748,23.116611,11.8,80.96,,0.6,0
2018-04-25,100955,60.374748,23.116611,6.27,86.67,,0.6,0
2019-10-11,100955,60.374748,23.116611,9.11,96.25,,1.2,0
2018-03-26,100955,60.374748,23.116611,-2.93,54.21,,0.0,0
2024-10-14,100955,60.374748,23.116611,3.73,93.71,,0.0,0
2019-11-18,100955,60.374748,23.116611,5.66,99.2,,0.1,0
2016-11-21,100955,60.374748,23.116611,6.93,92.21,,3.7,0
2026-06-02,100955,60.374748,23.116611,16.12,64.92,,0.0,0
2016-02-07,100955,60.374748,23.116611,3.05,97.75,,0.0,0
2024-02-27,100955,60.374748,23.116611,-0.94,100.0,,0.0,0
2018-11-05,100955,60.374748,23.116611,5.23,96.62,,0.0,0
2019-05-12,100955,60.374748,23.116611,8.83,85.08,,0.0,0
2018-09-06,100955,60.374748,23.116611,16.29,85.62,,0.0,0
2024-11-29,100955,60.374748,23.116611,2.18,88.92,,0.0,0
2022-12-04,100955,60.374748,23.116611,-5.57,91.38,,0.0,0
2022-09-19,100955,60.374748,23.116611,11.33,85.96,,0.2,0
2019-12-22,100955,60.374748,23.116611,4.61,,,0.2,0
2026-05-22,100955,60.374748,23.116611,14.13,75.71,,0.0,0
2026-01-25,100955,60.374748,23.116611,-8.25,83.75,,0.0,0
2023-12-08,100955,60.374748,23.116611,-5.4,81.21,,0.0,0
2018-02-03,100955,60.374748,23.116611,-4.78,91.38,,0.4,0
2025-03-15,100955,60.374748,23.116611,-0.13,74.29,,0.2,0
2019-08-15,100955,60.374748,23.116611,14.15,77.04,,0.7,0
2015-10-21,100955,60.374748,23.116611,6.67,93.75,,5.0,0
2023-04-11,100955,60.374748,23.116611,6.28,62.88,,0.0,0
2018-02-06,100955,60.374748,23.116611,-9.21,84.83,,0.6,0
2017-10-14,100955,60.374748,23.116611,7.23,95.58,,5.3,0
2021-01-24,100955,60.374748,23.116611,0.98,97.83,,2.6,0
2022-09-16,100955,60.374748,23.116611,9.34,92.04,,4.0,0
2017-09-10,100955,60.374748,23.116611,15.03,91.83,,9.3,0
2025-11-13,100955,60.374748,23.116611,8.34,89.21,,9.0,0
2026-06-14,100955,60.374748,23.116611,12.83,82.0,,6.1,0
2017-03-19,100955,60.374748,23.116611,0.44,64.38,,0.0,0
2017-03-03,100955,60.374748,23.116611,1.0,95.62,,0.8,0
2016-11-19,100955,60.374748,23.116611,5.87,83.58,,0.0,0
2015-10-20,100955,60.374748,23.116611,4.94,78.25,,0.0,0
2018-01-21,100955,60.374748,23.116611,-10.68,94.04,,0.0,0
2015-02-04,100955,60.374748,23.116611,-1.47,92.25,,0.0,0
2015-10-22,100955,60.374748,23.116611,10.38,89.21,,7.3,0
2015-07-26,100955,60.374748,23.116611,15.83,87.58,,5.5,0
2026-02-10,100955,60.374748,23.116611,-5.42,81.79,,0.0,0
2025-10-07,100955,60.374748,23.116611,12.2,90.04,,0.0,0
2024-12-29,100955,60.374748,23.116611,4.53,97.5,,1.9,0
2017-03-25,100955,60.374748,23.116611,2.29,81.08,,0.4,0
2015-11-26,100955,60.374748,23.116611,3.47,87.88,,0.7,0
2023-11-07,100955,60.374748,23.116611,6.56,94.46,,0.0,0
2018-12-06,100955,60.374748,23.116611,-2.23,93.38,,0.0,0
2023-03-07,100955,60.374748,23.116611,-8.17,78.96,,0.1,0
2021-05-06,100955,60.374748,23.116611,5.96,90.29,,13.4,0
2015-11-10,100955,60.374748,23.116611,6.15,93.75,,0.4,0
2024-10-21,100955,60.374748,23.116611,11.91,87.42,,3.2,0
2024-02-20,100955,60.374748,23.116611,-0.22,85.67,,0.0,0
2016-10-24,100955,60.374748,23.116611,4.54,79.58,,0.0,0
2023-11-13,100955,60.374748,23.116611,1.07,89.17,,0.1,0
2017-06-25,100955,60.374748,23.116611,14.61,76.83,,0.0,0
2025-01-04,100955,60.374748,23.116611,-7.52,90.25,,0.0,0
2016-03-03,101794,65.00637,25.393248,-6.28,80.62,4.44,,0
2025-11-24,101794,65.00637,25.393248,-3.07,94.33,4.6,,0
2016-04-04,101794,65.00637,25.393248,2.37,76.33,3.95,,0
2026-04-30,101794,65.00637,25.393248,5.12,85.29,3.61,,0
2017-12-16,101794,65.00637,25.393248,-5.02,92.04,1.9,,0
2021-10-31,101794,65.00637,25.393248,6.23,95.21,4.25,,0
2022-04-06,101794,65.00637,25.393248,-0.83,75.21,5.98,,0
2026-01-24,101794,65.00637,25.393248,-11.74,89.46,4.92,,0
2017-10-02,101794,65.00637,25.393248,7.71,85.0,6.66,,0
2024-03-30,101794,65.00637,25.393248,-0.05,89.46,6.73,,0
2016-07-04,101794,65.00637,25.393248,14.3,83.25,5.4,,0
2025-11-02,101794,65.00637,25.393248,3.78,91.04,6.23,,0
2019-11-14,101794,65.00637,25.393248,0.95,98.17,3.63,,0
2016-10-17,101794,65.00637,25.393248,6.38,83.96,6.25,,0
2024-04-10,101794,65.00637,25.393248,5.4,82.75,7.1,,0
2019-02-04,101794,65.00637,25.393248,-10.25,84.96,5.67,,0
2026-03-05,101966,67.162256,29.177655,-6.25,90.0,1.56,0.2,0
2020-02-02,101966,67.162256,29.177655,-10.62,86.12,1.59,2.5,0
2021-03-08,101966,67.162256,29.177655,-23.2,73.25,0.61,0.0,0
2018-09-12,101966,67.162256,29.177655,9.64,96.46,1.2,11.6,0
2024-04-17,101966,67.162256,29.177655,-5.56,54.79,1.93,0.0,0
2022-03-10,101966,67.162256,29.177655,-3.07,88.79,4.25,0.2,0
2016-02-23,101966,67.162256,29.177655,-6.88,94.88,0.76,3.4,0
2025-11-23,101966,67.162256,29.177655,-12.1,86.92,1.55,0.5,0
2026-01-17,101966,67.162256,29.177655,-2.61,94.54,1.89,11.6,0
2025-01-24,101966,67.162256,29.177655,-14.88,84.75,0.72,0.0,0
2017-07-27,101966,67.162256,29.177655,15.5,77.67,1.01,1.9,0
2020-12-07,101966,67.162256,29.177655,0.4,98.75,1.1,10.5,0
2019-10-12,101966,67.162256,29.177655,-0.59,98.62,1.72,2.8,0
2017-02-23,101966,67.162256,29.177655,-11.47,78.92,2.28,0.9,0
2024-12-21,101966,67.162256,29.177655,-7.31,88.54,1.12,4.8,0
2016-12-02,101966,67.162256,29.177655,-6.33,90.75,2.0,0.2,0
2017-12-02,101317,61.84591,24.286964,-1.14,97.17,,0.6,0
2023-07-02,101317,61.84591,24.286964,12.38,88.71,,10.4,0
2024-02-01,101317,61.84591,24.286964,-0.34,82.71,,4.6,0
2017-11-21,101317,61.84591,24.286964,-1.43,98.46,,1.5,0
2024-02-07,101317,61.84591,24.286964,-16.72,79.38,,0.3,0
2021-10-25,101317,61.84591,24.286964,6.52,99.5,,2.5,0
2016-04-26,101317,61.84591,24.286964,1.33,98.75,,16.2,0
2025-03-05,101317,61.84591,24.286964,2.2,83.04,,1.7,0
2018-11-12,101317,61.84591,24.286964,3.66,93.67,,4.7,0
2019-07-13,101317,61.84591,24.286964,11.78,64.29,,0.0,0
2019-12-21,101317,61.84591,24.286964,0.8,96.0,,0.0,0
2017-02-04,101317,61.84591,24.286964,-0.94,99.83,,1.3,0
2015-04-02,101317,61.84591,24.286964,0.67,95.75,,0.6,0
2022-01-03,101317,61.84591,24.286964,-5.97,87.79,,0.7,0
2019-10-24,101317,61.84591,24.286964,8.85,84.42,,0.4,0
2024-02-16,101317,61.84591,24.286964,-0.92,93.08,,15.9,0
2015-01-01,101317,61.84591,24.286964,2.25,96.71,,3.3,0
2024-01-29,101317,61.84591,24.286964,1.98,74.29,,0.0,0
2019-03-12,101317,61.84591,24.286964,-6.12,73.83,,0.2,0
2017-10-29,101317,61.84591,24.286964,0.29,99.12,,5.0,0
2023-06-24,101317,61.84591,24.286964,14.83,73.79,,0.5,0
2019-03-08,101317,61.84591,24.286964,1.24,93.29,,5.7,0
2023-12-13,101317,61.84591,24.286964,-9.67,84.79,,6.7,0
2015-11-10,101317,61.84591,24.286964,4.01,99.75,,0.5,0
2025-12-15,101317,61.84591,24.286964,1.26,95.0,,1.3,0
2024-01-21,101317,61.84591,24.286964,-4.74,88.17,,0.8,0
2021-11-17,101317,61.84591,24.286964,4.1,,,1.2,0
2016-12-12,101317,61.84591,24.286964,-9.15,94.0,,0.0,0
2015-10-15,101317,61.84591,24.286964,6.21,90.58,,0.0,0
2025-11-03,101317,61.84591,24.286964,6.97,92.29,,0.1,0
2019-03-07,101317,61.84591,24.286964,-2.16,93.54,,1.1,0
2024-12-25,101317,61.84591,24.286964,1.68,94.38,,,0
2017-12-27,101317,61.84591,24.286964,-0.19,99.88,,3.9,0
2022-03-14,101317,61.84591,24.286964,-0.1,56.46,,0.0,0
2023-12-08,101317,61.84591,24.286964,-9.08,86.17,,0.0,0
2018-01-28,101317,61.84591,24.286964,-2.09,97.42,,1.0,0
2018-12-09,101725,64.282904,27.671137,-0.31,89.88,5.55,,0
2024-03-02,101725,64.282904,27.671137,-0.56,89.71,3.69,,0
2024-06-18,101932,67.36663,26.62901,17.35,77.71,2.47,12.1,0
2016-02-02,101932,67.36663,26.62901,-5.17,96.0,2.43,0.4,0
2026-04-02,101932,67.36663,26.62901,1.12,60.46,4.01,0.0,0
2016-01-06,101932,67.36663,26.62901,-34.39,68.42,1.2,0.0,0
2021-01-29,101932,67.36663,26.62901,-11.69,84.87,2.42,1.8,0
2018-01-25,101932,67.36663,26.62901,-4.75,93.92,3.02,10.6,0
2025-11-14,101932,67.36663,26.62901,-6.93,84.04,4.31,0.1,0
2020-04-14,101932,67.36663,26.62901,0.12,92.04,2.22,3.5,0
2021-11-04,101932,67.36663,26.62901,1.53,98.42,1.33,2.9,0
2019-01-30,101932,67.36663,26.62901,-10.4,93.0,1.89,5.0,0
2023-02-17,101932,67.36663,26.62901,-1.37,91.62,3.46,0.5,0
2023-12-26,101932,67.36663,26.62901,-4.53,95.38,1.54,0.4,0
2022-10-22,101932,67.36663,26.62901,0.65,95.29,3.57,1.8,0
2016-02-15,101932,67.36663,26.62901,-1.95,97.46,1.3,1.3,0
2015-01-06,101932,67.36663,26.62901,-24.56,77.83,2.52,0.0,0
2022-12-26,101932,67.36663,26.62901,-7.78,91.54,4.71,2.9,0
2019-02-02,101932,67.36663,26.62901,-32.49,71.62,1.49,0.0,0
2019-03-08,101932,67.36663,26.62901,-13.66,87.12,3.53,8.5,0
2017-02-24,101932,67.36663,26.62901,-11.48,84.71,2.68,1.8,0
2016-03-05,101932,67.36663,26.62901,-4.97,91.88,2.35,0.6,0
2018-01-01,101536,62.510444,24.807639,-2.35,97.62,3.08,2.3,0
2016-01-03,101536,62.510444,24.807639,-11.03,92.88,3.62,0.4,0
2016-02-28,101536,62.510444,24.807639,-5.94,94.04,2.74,0.2,0
2017-12-18,101536,62.510444,24.807639,-1.75,97.25,3.12,1.9,0
2019-09-21,101536,62.510444,24.807639,3.65,94.96,2.01,0.8,0
2019-01-29,101536,62.510444,24.807639,-10.61,91.96,3.8,4.9,0
2016-03-29,101536,62.510444,24.807639,4.65,60.0,,0.0,0
2015-01-21,101536,62.510444,24.807639,-15.06,91.75,3.6,0.0,0
2023-12-19,101536,62.510444,24.807639,-0.35,93.58,5.36,4.8,0
2022-02-02,101536,62.510444,24.807639,-11.18,90.17,1.68,0.3,0
2025-06-02,101536,62.510444,24.807639,9.96,86.46,3.0,1.9,0
2016-01-19,101536,62.510444,24.807639,-23.88,80.04,1.61,0.0,0
2021-01-25,101536,62.510444,24.807639,-0.6,99.17,2.75,5.8,0
2016-11-30,101536,62.510444,24.807639,-1.38,98.54,3.66,0.6,0
2023-02-17,101536,62.510444,24.807639,-0.08,99.62,2.95,1.8,0
2019-01-18,101536,62.510444,24.807639,-13.53,89.67,2.92,0.1,0
2026-02-24,101536,62.510444,24.807639,-8.41,92.38,1.99,0.0,0
2026-01-25,101536,62.510444,24.807639,-12.03,89.0,2.51,0.0,0
2018-08-28,101536,62.510444,24.807639,11.65,82.62,1.99,0.0,0
2015-03-29,101536,62.510444,24.807639,0.61,95.79,3.51,0.6,0
2017-10-10,101536,62.510444,24.807639,6.12,97.5,5.01,10.6,0
2018-11-11,101536,62.510444,24.807639,2.24,98.79,4.3,0.9,0
2024-12-20,101536,62.510444,24.807639,-5.55,94.29,3.49,1.4,0
2016-12-08,101536,62.510444,24.807639,-1.22,99.96,1.82,0.6,0
2021-01-03,101536,62.510444,24.807639,-5.83,94.21,2.45,2.4,0
2019-01-30,101536,62.510444,24.807639,-10.46,92.08,2.03,4.7,0
2023-09-30,101536,62.510444,24.807639,11.41,96.88,2.9,22.6,0
2021-03-15,101536,62.510444,24.807639,-0.48,91.5,2.26,0.6,0
2025-06-25,101536,62.510444,24.807639,11.26,89.75,3.77,3.7,0
2024-03-02,101536,62.510444,24.807639,-0.77,99.46,2.81,0.0,0
2026-06-07,101536,62.510444,24.807639,14.98,73.54,3.12,0.0,0
2015-03-28,101536,62.510444,24.807639,1.17,100.0,3.18,6.0,0
2020-10-08,101536,62.510444,24.807639,10.84,96.71,3.0,7.3,0
2017-04-17,101536,62.510444,24.807639,-3.52,62.5,3.13,0.0,0
2025-11-14,101536,62.510444,24.807639,-1.92,91.75,3.22,2.0,0
2016-01-22,101536,62.510444,24.807639,-18.33,86.0,2.55,0.2,0
2019-03-23,101536,62.510444,24.807639,2.1,77.12,4.7,0.8,0
2023-02-02,101536,62.510444,24.807639,-4.95,95.17,2.19,0.4,0
2019-11-15,101536,62.510444,24.807639,-0.09,97.5,2.68,0.0,0
2024-04-25,101536,62.510444,24.807639,0.09,87.62,3.93,1.4,0
2018-11-13,101536,62.510444,24.807639,4.87,99.21,3.06,0.5,0
2019-10-12,101536,62.510444,24.807639,4.54,97.92,2.33,0.0,0
2018-03-03,101536,62.510444,24.807639,-12.15,83.33,2.43,0.0,0
